C	NC_003210.1-1000	1639	150	0:6 1639:1 0:3 1639:5 0:5 1639:1 0:9 1639:1 0:11 1639:5 0:33 1639:8 0:18 1639:5 0:3 1639:2
C	NC_003210.1-999	1639	150	0:5 1639:1 0:13 1639:1 0:57 1639:2 0:9 1639:4 0:8 1639:2 0:5 1639:1 0:8
C	NC_003210.1-998	1639	150	0:14 1639:5 0:17 1639:2 0:34 1639:5 0:27 1639:5 0:7
C	NC_003210.1-997	1639	150	0:14 1639:9 0:2 1639:10 0:17 1639:7 0:6 1639:2 0:31 1639:3 0:5 1639:9 0:1
C	NC_003210.1-996	1639	150	0:36 1637:1 0:23 1639:6 0:1 1639:2 0:5 1639:3 0:7 1639:1 0:7 1639:2 0:22
C	NC_003210.1-995	1639	150	1637:1 0:18 1637:2 0:54 1639:9 0:6 1639:1 0:22 1639:3
C	NC_003210.1-994	1639	150	0:4 1639:3 0:37 1639:1 0:13 1639:3 0:2 1639:1 0:5 1639:12 0:8 1639:1 0:8 1639:1 0:11 1637:6
C	NC_003210.1-993	1	150	0:24 1:3 0:1 1:5 0:55 1:2 0:5 1:1 0:4 1:2 0:13 1:1
C	NC_003210.1-992	1639	150	1639:6 0:9 1639:5 0:11 1639:5 0:24 1639:5 0:5 1639:4 0:16 1637:1 0:19 1637:5 0:1
C	NC_003210.1-991	1639	150	0:8 1637:3 0:13 1637:2 0:22 1639:5 0:17 1639:5 0:13 1637:1 0:17 1637:3 1639:5 0:2
C	NC_003210.1-990	1639	150	1639:2 0:11 1639:1 0:8 1639:4 0:5 1639:7 0:59 1639:2 0:7 1639:3 0:7
C	NC_003210.1-989	1639	150	1637:2 0:40 1639:5 0:15 1639:1 0:1 1639:7 0:7 1637:2 0:5 1637:2 0:2 1637:2 0:11 1637:10 0:4
C	NC_003210.1-988	1639	150	1639:5 0:2 1639:1 0:25 1639:2 0:24 1639:1 0:13 1639:4 0:9 1639:4 0:2 1639:1 0:18 1639:4 0:1
C	NC_003210.1-987	1639	150	0:31 1639:5 1637:1 0:37 1639:5 0:6 1639:1 0:13 1639:6 0:3 1639:1 0:7
C	NC_003210.1-986	1639	150	1637:3 0:29 1639:3 0:7 1639:3 0:5 1639:11 0:47 1639:3 0:5
C	NC_003210.1-985	1639	150	0:11 1639:1 0:5 1639:12 0:28 1639:5 0:18 1639:5 0:8 1639:11 0:8 1639:4
C	NC_003210.1-984	1637	150	0:16 1637:4 0:11 1637:2 0:21 1637:5 0:2 1637:1 0:6 1637:1 0:47
C	NC_003210.1-983	1639	150	0:6 1639:5 0:9 1639:5 0:5 1637:4 0:27 1639:4 0:38 1637:3 0:10
C	NC_003210.1-982	1639	150	1639:5 0:99 1639:5 0:7
C	NC_003210.1-981	1639	150	0:11 1639:12 0:1 1639:3 0:18 1639:5 0:3 1639:1 0:49 1639:1 0:12
C	NC_003210.1-980	1639	150	0:14 1639:5 0:7 1639:1 0:15 1639:5 0:12 1639:1 0:18 1639:5 0:4 1639:3 0:1 1639:2 0:16 1639:1 0:6
C	NC_003210.1-979	1639	150	0:35 1637:3 0:5 1637:4 0:6 1639:5 0:32 1639:1 0:24 1637:1
C	NC_003210.1-978	1639	150	0:21 91061:2 0:4 1385:5 0:1 1385:1 0:1 1637:1 0:9 1639:9 0:5 1639:2 0:33 1639:1 0:7 1639:5 0:9
C	NC_003210.1-977	1639	150	0:26 1639:5 0:52 1639:2 0:11 1639:5 0:2 1639:2 0:11
C	NC_003210.1-976	1639	150	0:18 1639:1 0:16 1639:15 0:47 1639:5 0:14
C	NC_003210.1-975	1639	150	0:3 1639:4 0:101 1639:7 0:1
C	NC_003210.1-974	1639	150	1639:1 0:14 1639:2 0:6 1639:5 0:3 1639:5 0:21 1639:3 0:4 1637:5 0:15 1639:5 0:8 1637:5 0:9 1639:2 1637:3
C	NC_003210.1-973	1639	150	1639:4 0:13 1639:1 0:48 1639:4 0:21 1639:4 0:21
C	NC_003210.1-972	1639	150	0:2 1639:4 0:4 1639:5 0:41 1639:5 0:12 1639:3 0:9 1639:4 0:23 1639:4
C	NC_003210.1-971	1639	150	0:14 1639:1 0:23 1639:5 0:9 1637:1 0:20 1637:6 0:7 1639:8 0:22
C	NC_003210.1-970	1639	150	0:3 1639:6 0:45 1639:5 0:1 1639:1 0:18 1639:2 0:25 1639:2 0:8
C	NC_003210.1-969	1639	150	0:1 1639:4 0:7 1639:5 0:5 1639:6 0:9 1639:5 0:20 1639:5 0:16 1639:2 0:4 1639:5 0:21 1639:1
C	NC_003210.1-968	1639	150	0:3 1639:1 0:1 1639:9 0:22 1639:4 0:31 1639:3 0:10 1639:1 0:31
C	NC_003210.1-967	1639	150	1639:2 0:13 1637:2 0:7 1637:6 0:9 1637:1 1639:5 0:30 1639:4 0:12 1639:1 0:2 1639:3 0:5 1639:7 0:2 1639:5
U	NC_003210.1-966	0	150	0:116
C	NC_003210.1-965	1639	150	0:8 1637:6 0:3 1637:1 0:10 1639:5 0:17 1637:1 0:6 1637:5 0:27 1639:1 0:11 1639:4 0:4 1637:1 0:6
C	NC_003210.1-964	1639	150	1639:1 0:13 1639:1 0:5 1639:11 0:13 1637:2 0:15 1637:1 0:9 1639:2 1637:2 0:41
C	NC_003210.1-963	1639	150	0:1 1639:4 0:71 1639:1 0:7 1639:5 0:5 1639:1 0:3 1639:5 0:13
C	NC_003210.1-962	1639	150	1639:5 0:29 1639:4 0:22 1639:3 0:21 1639:5 0:27
C	NC_003210.1-961	1639	150	0:1 1639:5 0:3 1639:2 0:5 1639:2 0:9 1639:3 0:17 1639:2 0:5 1639:5 0:15 1639:4 0:16 1639:5 0:16 1639:1
C	NC_003210.1-960	1385	150	0:15 2:5 0:9 1239:2 0:27 2:5 0:38 1385:2 0:10 1385:1 0:2
C	NC_003210.1-959	1639	150	1639:3 0:7 1639:4 0:1 1639:1 0:27 1637:3 0:18 1639:1 0:12 1639:1 0:38
C	NC_003210.1-958	1639	150	0:14 1639:2 0:19 1637:3 0:10 1639:2 0:1 1639:6 0:8 1639:11 0:22 1639:7 0:11
C	NC_003210.1-957	1639	150	0:12 1639:3 0:26 1639:2 0:66 1639:1 0:6
C	NC_003210.1-956	1639	150	0:3 1639:4 0:3 1639:8 0:5 1639:1 0:12 1639:5 0:53 1639:3 0:19
C	NC_003210.1-955	1639	150	1639:5 0:11 1639:5 0:2 1639:4 0:2 1639:5 0:25 1639:8 0:23 1639:5 0:14 1639:3 0:4
C	NC_003210.1-954	1639	150	0:28 1639:7 0:6 1639:1 0:7 1639:3 0:34 1639:5 0:12 1639:3 0:5 1639:5
C	NC_003210.1-953	1639	150	0:7 1639:7 0:8 1639:6 0:5 1639:1 0:5 1639:2 0:10 1639:3 0:13 1639:4 0:7 1639:1 0:1 1639:5 0:3 1639:5 0:11 1639:5 0:7
C	NC_003210.1-952	1639	150	0:35 1639:4 0:4 1639:1 0:17 1639:1 0:5 1639:5 0:36 1639:5 0:3
C	NC_003210.1-951	1639	150	1637:2 0:34 1639:7 0:9 1639:2 0:27 1639:2 0:7 1639:8 0:5 1639:4 0:9
C	NC_003210.1-950	1639	150	0:8 1639:3 0:7 1639:3 0:5 1639:10 0:2 1639:2 0:18 1637:1 0:3 1639:5 0:5 1639:2 0:2 1639:5 0:3 1639:1 0:28 1637:2 0:1
C	NC_003210.1-949	1639	150	0:36 1639:2 0:6 1639:1 0:4 1637:5 0:22 1637:1 0:30 1639:1 0:8
C	NC_003210.1-948	1639	150	0:5 1637:7 0:25 1637:3 0:19 1637:2 0:23 1637:1 0:1 1637:1 0:10 1637:7 1639:2 0:10
C	NC_003210.1-947	1639	150	0:21 1639:1 0:15 1639:3 0:9 1639:9 0:5 1639:5 0:1 1639:4 0:41 1639:2
C	NC_003210.1-946	1639	150	1639:5 0:24 1639:3 0:5 1639:10 0:12 1639:5 0:15 1637:3 0:10 1639:1 0:10 1637:10 1639:3
C	NC_003210.1-945	1637	150	1637:6 0:4 1637:7 0:5 1637:4 0:23 1637:5 0:5 1637:2 0:38 1637:3 0:14
C	NC_003210.1-944	1639	150	1639:2 0:3 1639:7 0:2 1639:1 0:7 1639:2 0:22 1639:6 0:6 1639:1 0:3 1639:4 0:19 1637:6 0:25
C	NC_003210.1-943	1639	150	1639:1 0:2 1639:1 0:16 1639:2 0:18 1639:5 0:41 1639:2 0:19 1637:3 0:3 1637:3
C	NC_003210.1-942	1639	150	0:1 1639:1 0:4 1639:3 0:10 1639:6 0:46 1639:6 0:5 1639:5 0:1 1639:4 0:2 1639:5 0:5 1639:1 0:11
C	NC_003210.1-941	1639	150	1639:3 0:2 1639:2 0:6 1639:1 0:1 1639:5 0:2 1639:2 0:14 1639:4 0:7 1639:3 0:24 1639:2 0:15 1639:5 0:6 1639:3 0:9
C	NC_003210.1-940	1639	150	0:20 1639:2 0:5 1639:2 0:1 1639:4 0:5 1639:3 0:24 1639:5 0:45
C	NC_003210.1-939	1639	150	0:7 1639:1 0:34 1639:1 0:8 1639:1 0:4 1639:5 0:11 1639:5 0:5 1639:5 0:7 1639:1 0:5 1639:5 0:1 1639:1 0:9
C	NC_003210.1-938	1639	150	0:31 1637:2 0:6 1637:5 0:5 1637:1 0:2 1637:5 0:5 1639:5 0:21 1637:5 0:15 1637:4 0:4
C	NC_003210.1-937	1639	150	0:1 1639:5 0:10 1639:4 0:2 1639:5 0:10 1639:5 0:27 1639:1 0:6 1639:3 0:10 1639:5 0:4 1639:7 0:11
C	NC_003210.1-936	1639	150	0:27 1639:2 0:32 1639:2 0:27 1637:5 0:7 1637:3 0:8 1637:3
C	NC_003210.1-935	1639	150	1639:1 0:1 1639:8 0:45 1637:1 0:30 1639:4 0:4 1639:10 0:12
C	NC_003210.1-934	1639	150	0:4 1639:1 0:16 1639:1 0:10 1639:5 0:28 1637:4 0:12 1639:2 0:5 1639:2 0:21 1639:1 0:2 1637:2
C	NC_003210.1-933	1639	150	0:4 1639:1 0:6 1639:2 0:36 1639:5 0:4 2:2 0:5 1239:5 1639:2 0:4 1639:4 0:10 1639:1 1637:2 0:8 1637:2 0:13
C	NC_003210.1-932	1639	150	0:16 1639:2 0:1 1639:6 0:2 1639:1 0:5 1639:9 0:25 1639:9 0:12 1639:5 0:2 1639:3 0:2 1639:5 0:6 1639:5
C	NC_003210.1-931	1639	150	0:32 1639:1 0:25 1639:5 0:9 1639:9 0:22 1639:4 0:9
C	NC_003210.1-930	1639	150	1639:5 0:5 1639:6 0:30 1637:4 0:61 1639:1 0:4
C	NC_003210.1-929	1639	150	0:19 1639:10 0:3 1639:7 0:16 1639:3 0:15 1639:6 0:12 1639:2 0:5 1639:2 0:10 1639:3 0:3
C	NC_003210.1-928	1639	150	0:2 1639:2 0:10 1639:1 1637:3 0:1 1637:2 0:6 1637:2 0:10 1637:4 0:8 1639:3 0:26 1637:2 0:33 1637:1
C	NC_003210.1-927	1639	150	1639:3 0:11 1639:5 0:8 1639:1 0:6 1639:6 0:7 1639:5 0:23 1639:5 0:21 1639:1 0:14
C	NC_003210.1-926	1639	150	1639:6 0:6 1639:5 0:16 1639:5 0:1 1637:5 0:4 1639:1 0:4 1639:5 0:7 1639:1 0:2 1639:7 0:6 1639:5 0:1 1639:6 0:23
C	NC_003210.1-925	1639	150	0:5 1639:5 0:8 1639:1 0:37 1639:5 0:6 1639:5 0:27 1639:9 0:8
C	NC_003210.1-924	1639	150	0:8 1639:9 0:16 1639:12 0:10 1639:3 0:8 1639:5 0:3 1639:5 0:12 1639:5 0:14 1639:4 0:2
C	NC_003210.1-923	1639	150	0:20 1639:5 0:28 1639:6 0:2 1639:6 0:5 1639:1 0:17 1639:2 0:24
C	NC_003210.1-922	1639	150	0:2 1637:5 0:12 1639:2 0:7 1639:2 0:8 1639:8 0:15 1637:2 0:14 1639:3 0:36
C	NC_003210.1-921	1639	150	0:36 1639:1 0:7 1639:5 0:28 1639:1 0:1 1639:5 0:6 1639:4 0:12 1637:5 0:5
C	NC_003210.1-920	1637	150	0:11 1637:5 0:32 1637:2 0:24 1637:5 0:14 1637:1 0:22
C	NC_003210.1-919	1639	150	0:5 1639:2 0:22 1637:5 0:1 1637:3 0:23 1637:2 0:1 1637:1 0:6 1637:1 0:28 1639:1 0:5 1639:1 0:9
C	NC_003210.1-918	1639	150	0:28 1639:2 0:2 1639:4 0:7 1637:5 0:19 1637:2 0:6 1637:1 0:8 1639:5 0:12 1639:1 0:14
C	NC_003210.1-917	1639	150	0:34 1639:1 0:14 1639:5 0:37 1639:1 0:16 1639:7 0:1
C	NC_003210.1-916	1639	150	1639:4 0:3 1639:1 0:5 1639:2 0:8 1639:1 0:10 1639:6 0:1 1639:1 0:23 1639:2 0:27 1639:1 0:5 1639:10 0:3 1639:3
C	NC_003210.1-915	1639	150	0:8 1639:5 0:9 1639:1 0:1 1639:1 0:4 1639:6 0:20 1639:2 0:1 1639:3 0:5 1639:4 0:44 1639:2
C	NC_003210.1-914	1639	150	1637:1 0:1 1637:11 0:7 1637:3 0:2 1637:6 0:10 1639:5 0:3 91061:1 0:9 91061:5 0:10 1639:3 0:5 1639:2 0:7 1637:2 0:5 1637:1 1639:1 1637:5 0:4 1637:5 0:2
C	NC_003210.1-913	1639	150	0:22 1639:1 0:4 1639:5 0:39 2:1 0:10 2:5 0:2 1639:2 0:14 1639:9 0:2
C	NC_003210.1-912	1639	150	1637:2 0:3 1639:4 0:1 1639:5 0:2 1639:1 0:34 1637:5 0:10 1639:9 0:29 1639:10 0:1
C	NC_003210.1-911	1639	150	0:7 1637:1 0:2 1637:1 0:1 1637:2 0:10 1637:2 0:39 1639:2 0:23 1639:2 0:5 1639:5 0:8 1639:1 0:5
C	NC_003210.1-910	1639	150	1639:2 0:5 1639:1 0:12 1639:2 0:20 1783272:4 0:16 1639:2 0:5 1639:5 0:17 1639:5 0:20
C	NC_003210.1-909	1639	150	1:5 0:6 91061:1 0:11 1639:5 0:14 1639:2 0:11 1:3 0:5 1:1 0:3 1:2 0:28 1639:1 0:14 1639:1 1:2 0:1
C	NC_003210.1-908	1639	150	0:3 1639:3 0:19 1637:5 0:7 1637:1 0:21 1637:13 0:1 1637:5 0:38
C	NC_003210.1-907	1639	150	0:2 1639:7 0:11 1639:4 0:14 1639:1 0:17 1639:2 0:14 1639:1 0:7 1639:2 0:11 1639:4 0:12 1639:4 0:3
C	NC_003210.1-906	1639	150	0:43 1639:5 0:21 1639:3 0:37 1639:5 0:2
C	NC_003210.1-905	1639	150	0:2 1639:1 0:3 1639:5 0:10 1637:5 0:36 1637:4 0:12 1639:3 0:26 1637:5 0:4
C	NC_003210.1-904	1639	150	0:5 1637:7 0:30 1639:5 0:3 1639:5 0:33 1639:5 0:15 1639:3 0:5
C	NC_003210.1-903	1639	150	0:38 1639:5 0:19 1639:5 0:10 1639:5 0:5 1639:2 0:9 1639:1 0:11 1639:5 0:1
C	NC_003210.1-902	1639	150	0:19 1639:5 0:14 1637:5 0:11 1639:5 0:17 1639:4 0:10 1639:3 0:2 1639:5 0:11 1639:5
C	NC_003210.1-901	1639	150	0:13 1639:5 0:5 1637:5 0:11 1639:1 0:54 1637:5 0:8 1637:1 0:3 1637:5
C	NC_003210.1-900	1639	150	0:3 1637:5 0:2 1639:5 0:1 1639:7 0:10 1639:2 0:21 1639:1 0:7 1639:1 0:17 1639:2 0:5 1639:4 0:23
C	NC_003210.1-899	1639	150	0:6 1639:1 0:8 1639:1 0:25 1639:5 0:6 1639:5 0:4 1639:5 0:17 1639:2 0:9 1639:5 0:17
C	NC_003210.1-898	1639	150	0:42 1639:3 0:7 1639:2 0:15 1637:2 0:6 1639:1 0:1 1639:5 0:12 1639:1 0:19
C	NC_003210.1-897	1639	150	0:7 1639:7 0:2 1639:5 0:1 1639:1 0:31 1639:14 0:29 1639:5 0:8 1639:5 0:1
C	NC_003210.1-896	1639	150	0:9 1639:3 0:15 1639:5 0:37 1639:2 0:23 1639:1 0:8 1639:1 0:8 1639:3 0:1
C	NC_003210.1-895	1639	150	0:9 1639:3 0:15 1639:1 0:20 1639:1 0:5 1639:2 0:10 1637:1 0:8 1639:2 0:37 1783272:2
C	NC_003210.1-894	1639	150	0:8 1637:1 0:5 1637:5 0:15 1637:5 0:36 1637:2 0:13 1637:2 0:13 1639:5 0:6
C	NC_003210.1-893	1639	150	0:2 1639:4 0:20 1639:5 0:2 1639:2 0:18 1639:1 0:29 1637:5 0:2 1637:14 0:3 1637:5 0:4
C	NC_003210.1-892	1639	150	0:62 1639:3 0:5 1639:3 0:1 1639:5 0:6 1639:1 0:10 1639:1 0:19
C	NC_003210.1-891	1639	150	0:9 1639:5 0:2 1639:5 0:2 1639:2 0:5 1639:5 0:31 1639:3 0:23 1639:2 0:22
C	NC_003210.1-890	1639	150	0:19 1639:5 0:14 1639:1 0:4 1639:7 0:25 1639:2 0:7 1639:9 0:10 1639:2 0:11
C	NC_003210.1-889	1639	150	0:33 1639:2 0:18 1639:2 0:5 1639:5 0:17 1639:7 0:27
C	NC_003210.1-888	1639	150	1639:1 0:16 1639:3 0:9 1639:1 0:13 1639:4 0:7 1639:2 0:12 1639:3 0:15 1639:1 0:2 1639:1 0:1 1639:4 0:5 1639:7 0:6 1639:1 0:2
C	NC_003210.1-887	1385	150	0:13 2:5 0:9 1239:2 0:27 2:5 0:38 1385:2 0:10 1385:1 0:4
C	NC_003210.1-886	1639	150	0:37 1639:3 0:1 1639:1 0:6 1639:5 0:1 1639:7 0:3 1639:5 0:7 1639:1 0:3 1639:2 0:3 1637:5 0:7 1637:1 0:8 1637:5 0:5
C	NC_003210.1-885	1639	150	1637:3 0:5 1637:5 0:4 1637:3 0:7 1637:5 0:15 1637:5 0:4 1637:5 0:1 1637:5 0:22 1639:5 0:4 1639:2 0:16
C	NC_003210.1-884	1639	150	0:2 1639:2 0:20 1639:3 0:3 1639:5 0:7 1639:4 0:5 1639:2 0:4 1639:7 0:8 1639:4 0:33 1639:1 0:6
C	NC_003210.1-883	1639	150	1639:1 0:52 1639:9 0:33 1639:2 0:8 1639:5 0:6
C	NC_003210.1-882	1639	150	0:4 1639:9 0:8 1639:2 0:1 1639:5 0:11 1639:5 0:10 1639:5 0:56
C	NC_003210.1-881	1639	150	0:6 1639:2 0:27 1639:4 0:3 1639:9 0:5 1639:1 0:7 1639:6 0:1 1639:2 0:25 1639:3 0:15
C	NC_003210.1-880	1639	150	1639:4 0:6 1639:1 0:4 1639:8 0:14 1639:5 0:6 1639:9 0:1 1639:5 0:12 1639:4 0:37
C	NC_003210.1-879	1639	150	0:1 1639:3 0:90 1639:4 0:4 1639:1 0:13
C	NC_003210.1-878	1639	150	0:9 1639:2 0:6 1639:2 0:48 1639:5 0:5 1639:7 0:28 1639:3 0:1
C	NC_003210.1-877	1637	150	1637:1 0:4 1637:1 0:8 1637:5 0:24 1637:1 0:36 1637:1 0:5 1637:2 0:25 1637:1 0:2
C	NC_003210.1-876	1639	150	0:9 1639:11 0:19 1639:1 0:14 1639:4 0:9 1639:5 0:9 1639:2 0:17 1639:5 0:6 1639:1 0:4
C	NC_003210.1-875	1639	150	0:77 1639:1 0:1 1639:5 0:32
C	NC_003210.1-874	1639	150	0:1 1639:2 0:32 1639:2 0:19 1639:5 0:19 1639:2 0:9 1637:1 0:5 1639:2 0:9 1639:1 0:5 1639:2
C	NC_003210.1-873	1639	150	0:23 1639:1 0:17 1639:3 0:7 1639:2 0:5 1639:3 0:11 1639:12 0:1 1639:5 0:14 1639:5 0:1 1639:2 0:4
C	NC_003210.1-872	1639	150	0:45 1639:3 0:12 1639:5 0:5 1639:1 0:26 1639:3 0:5 1639:3 0:8
C	NC_003210.1-871	1639	150	1639:2 0:87 1639:1 0:3 1639:5 0:18
C	NC_003210.1-870	1639	150	0:2 1639:7 0:2 1639:5 0:38 1639:5 0:27 1639:5 0:3 1639:5 0:17
C	NC_003210.1-869	1639	150	0:5 1639:2 0:24 1639:5 0:19 1639:2 0:12 1637:1 0:19 1639:2 0:25
C	NC_003210.1-868	1639	150	1639:2 0:16 1637:4 0:1 1637:1 0:24 1639:4 0:7 1637:1 0:10 1637:5 0:23 1639:5 0:12 1639:1
C	NC_003210.1-867	1639	150	0:11 1639:4 0:20 1639:2 0:2 1639:4 0:11 1639:5 0:19 1639:2 0:5 1639:5 0:7 1639:5 0:2 1639:5 0:7
C	NC_003210.1-866	1639	150	0:5 1637:5 0:8 1639:5 0:41 1639:1 0:5 1637:6 0:24 1637:3 0:5 1639:2 0:6
C	NC_003210.1-865	1639	150	1637:1 0:85 1637:4 0:11 1639:2 0:6 1639:5 0:2
C	NC_003210.1-864	1639	150	0:37 1639:1 0:5 1639:5 0:17 1639:5 0:7 1639:2 0:13 1639:11 0:13
C	NC_003210.1-863	1639	150	1637:2 0:10 1637:2 0:25 1639:5 1637:2 0:11 1637:5 0:10 1637:5 0:36 1639:3
C	NC_003210.1-862	1639	150	0:3 1639:5 0:57 1637:5 0:5 1639:2 0:5 1637:3 0:9 1639:5 0:5 1639:10 0:2
C	NC_003210.1-861	1639	150	0:10 1637:3 0:1 1637:1 0:27 1639:1 0:20 1639:6 0:1 1637:2 0:32 1385:5 0:2 1639:1 0:4
C	NC_003210.1-860	1639	150	0:1 1639:5 0:11 1639:1 0:6 1639:9 0:13 1639:5 0:9 1639:1 0:3 1637:5 0:30 1639:4 0:5 1639:8
C	NC_003210.1-859	1639	150	0:12 1639:1 0:44 1639:5 0:5 1639:1 0:29 1639:1 0:18
C	NC_003210.1-858	1639	150	0:13 1639:5 0:26 1639:1 0:18 1639:2 0:12 1639:2 0:17 1639:5 0:3 1639:12
C	NC_003210.1-857	1639	150	0:19 1639:4 0:5 1639:1 0:46 1639:1 0:7 1639:1 0:32
C	NC_003210.1-856	1639	150	0:10 1639:2 0:9 1639:5 0:30 1639:5 0:4 1639:3 0:32 1639:2 0:6 1639:5 0:3
C	NC_003210.1-855	1639	150	1639:3 0:77 1637:7 0:29
C	NC_003210.1-854	1639	150	0:9 1639:10 0:20 1639:4 0:17 1639:5 0:12 1639:7 0:23 1639:9
C	NC_003210.1-853	1639	150	0:9 1639:4 0:10 1639:2 0:3 1639:3 1637:5 0:11 1637:5 0:9 1639:1 0:14 1639:2 0:13 1639:1 0:8 1639:5 0:11
C	NC_003210.1-852	1639	150	0:28 1637:5 0:42 1639:8 0:5 1639:1 0:4 1639:5 0:1 1639:2 0:3 1639:2 1637:5 0:5
C	NC_003210.1-851	1639	150	1639:4 0:10 1637:5 0:6 1637:10 0:33 1637:2 0:8 1637:2 0:7 1637:2 0:27
C	NC_003210.1-850	1639	150	0:9 1639:2 0:31 1639:2 0:10 1639:9 0:28 1639:5 0:18 1639:2
C	NC_003210.1-849	1639	150	0:3 1639:2 0:7 1639:1 0:24 1637:5 0:3 1637:1 0:6 1637:5 0:2 1637:7 0:12 1637:5 0:3 1637:5 0:1 1637:8 0:7 1637:9
C	NC_003210.1-848	1639	150	1639:5 0:7 1639:5 0:1 1637:3 0:23 1637:3 0:7 1637:5 0:3 1637:5 0:5 1637:1 0:15 1637:6 0:1 1637:1 0:1 1637:5 1639:3 0:4 1639:5 0:2
C	NC_003210.1-847	1639	150	0:33 1639:5 0:5 1639:1 0:9 1639:9 0:7 1639:3 0:19 1639:2 0:23
C	NC_003210.1-846	1639	150	1639:2 0:24 1639:2 0:5 1639:11 0:6 1639:1 0:41 1639:2 0:1 1639:5 0:16
C	NC_003210.1-845	1639	150	1637:1 0:50 1783272:5 0:5 1637:1 0:5 1639:5 0:30 1637:8 0:1 1637:5
C	NC_003210.1-844	1639	150	1639:3 0:14 1639:6 0:7 1639:5 0:29 1639:5 1637:4 0:2 1639:7 0:5 1639:2 0:8 1639:2 0:3 1639:2 0:3 1639:2 0:5 1639:1 0:1
C	NC_003210.1-843	1639	150	0:39 1639:5 0:13 1639:2 0:34 1639:4 0:10 1639:2 0:7
C	NC_003210.1-842	1637	150	0:2 1637:2 0:9 1637:3 0:4 1637:5 0:12 1637:5 0:11 1637:1 0:14 1637:6 0:17 1637:3 0:3 1637:5 0:2 1637:2 0:3 1637:2 0:5
C	NC_003210.1-841	1639	150	1639:1 0:5 1639:2 0:22 1639:7 0:6 1639:3 0:12 1639:5 0:7 1639:1 0:31 1637:2 0:9 1639:3
C	NC_003210.1-840	393119	150	1639:1 0:14 393119:1 0:7 393119:3 0:90
C	NC_003210.1-839	1639	150	0:17 1639:11 0:8 1639:2 0:22 1639:5 0:16 1639:2 0:3 1639:5 0:25
C	NC_003210.1-838	1639	150	0:13 1639:2 0:1 1639:6 0:10 1639:1 0:6 1639:6 0:17 1639:3 0:12 1639:1 0:5 1639:6 0:9 1639:5 0:11 1639:2
C	NC_003210.1-837	1639	150	1639:5 0:3 1639:3 0:18 1639:2 0:13 1639:5 0:4 1639:5 0:37 1639:3 0:18
C	NC_003210.1-836	1639	150	1639:3 0:14 1639:5 0:2 1639:5 0:24 1639:5 0:16 1639:3 0:12 1639:8 0:11 1639:1 0:4 1639:1 1637:2
C	NC_003210.1-835	1639	150	0:6 1639:5 0:79 1639:2 0:21 1639:1 0:2
C	NC_003210.1-834	1639	150	0:19 1639:2 0:1 1639:5 0:29 1639:2 0:18 1639:3 0:15 1639:7 0:1 1639:5 0:6 1639:1 0:2
C	NC_003210.1-833	1639	150	1639:4 0:1 1639:5 0:31 1639:1 0:35 1639:5 0:8 1637:5 0:9 1637:4 0:8
C	NC_003210.1-832	1639	150	0:2 1637:4 0:35 1639:2 0:9 1639:5 0:7 1639:4 0:18 1639:3 0:2 1639:2 0:5 1639:5 0:5 1639:2 0:6
C	NC_003210.1-831	1639	150	0:30 1639:5 0:33 1639:3 0:17 1639:2 0:12 1639:5 0:7 1639:2
C	NC_003210.1-830	1639	150	0:19 1639:1 0:17 1639:2 0:24 1639:3 0:5 1639:1 0:31 1639:3 0:2 1639:3 0:5
C	NC_003210.1-829	1639	150	0:7 1637:2 0:6 1637:5 0:8 1639:5 0:8 1639:6 0:21 1639:5 0:18 1639:5 0:6 1639:3 0:5 1639:1 0:5
C	NC_003210.1-828	1639	150	1639:2 0:14 1637:1 0:8 1637:2 0:3 1637:5 0:10 1637:8 0:14 1639:5 1637:1 0:28 1637:3 0:12
C	NC_003210.1-827	1639	150	1639:1 0:10 1639:5 0:9 1639:2 0:13 1639:4 0:10 1639:4 0:11 1639:5 0:1 1639:5 0:1 1639:1 0:14 1639:5 0:1 1639:7 0:7
C	NC_003210.1-826	1639	150	1639:1 0:1 1639:5 0:7 1639:3 0:4 1639:5 0:4 1639:3 0:15 1639:2 0:17 1639:1 0:6 1639:5 0:11 1639:5 0:12 1639:9
C	NC_003210.1-825	1639	150	0:5 1639:1 0:5 1639:3 0:22 1637:2 91061:5 1637:5 0:20 1637:3 0:32 1637:9 0:1 1637:3
C	NC_003210.1-824	1639	150	0:48 1639:9 0:2 1639:5 0:10 1639:5 0:10 1639:4 0:3 1639:5 0:5 1639:2 0:7 1639:1
C	NC_003210.1-823	1639	150	0:4 1637:4 0:8 1639:2 0:1 1639:5 0:58 1639:4 0:20 1639:8 0:2
